eng_Latn,pan_Guru
"Jaish-e-Mohammad (JeM) chief Maulana Masood Azhar, his brothers Abdul Rauf Asghar and Ammar Alvi, and nephew Umar Farooq are among those named in the charge sheet by the agency.
","ਚਾਰਜਸ਼ੀਟ ਵਿਚ ਜੈਸ਼-ਏ-ਮੁਹੰਮਦ (ਜੇਐੱਮ) ਦੇ ਮੁਖੀ ਮੌਲਾਨਾ ਮਸੂਦ ਅਜ਼ਹਰ, ਉਸ ਦੇ ਭਰਾ ਅਬਦੁੱਲ ਰਈਸ ਅਸਗਰ ਅਤੇ ਅੱਤਵਾਦੀ ਸੰਗਠਨ ਦੇ ਕਈ ਹੋਰ ਕਮਾਂਡਰਾਂ ਦੇ ਨਾਮ ਸ਼ਾਮਲ ਹਨ।
"
"Sridevi was in Dubai to attend her nephew Mohit Marwah's wedding.
","ਸ਼੍ਰੀਦੇਵੀ ਦੁਬਈ ਆਪਣੇ ਭਤੀਜੇ ਮੋਹਿਤ ਮਾਰਵਾਹ ਦੇ ਵਿਆਹ ‘ਚ ਸ਼ਿਰਕਤ ਕਰਨ ਗਈ ਸੀ।
"
"Chief Minister Mamata Banerjee visited the residence of her nephew Abhishek in south Kolkata's Harish Mukherjee Road minutes before the CBI team landed there.
","ਸੀ. ਬੀ. ਆਈ. ਟੀਮ ਦੇ ਪਹੁੰਚਣ ਤੋਂ ਵੀ ਪਹਿਲਾਂ ਮੁੱਖ ਮੰਤਰੀ ਮਮਤਾ ਬੈਨਰਜੀ ਆਪਣੇ ਭਤੀਜੇ ਅਭਿਸ਼ੇਕ ਬੈਨਰਜੀ ਦੇ ਦੱਖਣੀ ਕੋਲਕਾਤਾ ਵਿਚ ਹਰੀਸ਼ ਮੁਖਰਜੀ ਰੋਡ ਸਥਿਤ ਰਿਹਾਇਸ਼ 'ਤੇ ਉਨ੍ਹਾਂ ਨਾਲ ਮੁਲਾਕਾਤ ਕਰਨ ਪਹੁੰਚੀ।
"
"''We will fight the case tooth and nail if Sidhu moved the Supreme Court,'' said Jaswinder Singh nephew of Gurnam Singh, who is also an eyewitness and complainant in the murder case.
","ਸਿੱਧੂ ਦੀ ਇਸ ਦਲੀਲ 'ਤੇ ਮ੍ਰਿਤਕ ਗੁਰਨਾਮ ਸਿੰਘ ਦੇ ਭਤੀਜੇ ਜਸਵਿੰਦਰ ਸਿੰਘ ਨੇ ਕਿਹਾ ਕਿ ਉਹ ਘਟਨਾ ਦਾ ਸਾਹਮਣੇ ਦੇਖਣ ਵਾਲਾ ਹੈ ਅਤੇ ਸੁਪਰੀਮ ਕੋਰਟ ਤੱਕ ਵਿੱਚ ਇਸਨੂੰ ਸਿੱਧ ਕਰ ਦੇਵੇਗਾ।
"
"But her nephew knew nothing about it!
","ਪਰ ਉਸ ਦੀ ਗਰਲਫਰੈਂਡ ਨੂੰ ਇਸਦੇ ਬਾਰੇ ਕੁਝ ਨਹੀਂ ਪਤਾ ਸੀ।
"
"Ajit Pawar, who is Nationalist Congress Party leader Sharad Pawar’s nephew, has been appointed deputy chief minister.
","ਐਨਸੀਪੀ ਮੁਖੀ ਸ਼ਰਦ ਪਵਾਰ ਦੇ ਭਤੀਜੇ ਅਜੀਤ ਪਵਾਰ ਨੇ ਉਪ ਮੁੱਖ ਮੰਤਰੀ ਵਜੋਂ ਸਹੁੰ ਚੁੱਕੀ ਹੈ।
"
"Abhay Deol is the nephew of actor Dharmendra, making actors Sunny Deol, Bobby Deol, Esha Deol his cousins.
","ਉਹ ਫ਼ਿਲਮ ਅਦਾਕਾਰ ਧਰਮਿੰਦਰ ਦੇ ਭਤੀਜੇ ਅਤੇ ਈਸ਼ਾ ਦਿਓਲ, ਅਹਾਨਾ ਦੇਓਲ, ਬਾਬੀ ਦਿਓਲ ਅਤੇ ਸਨੀ ਦਿਓਲ ਦੇ ਚਚੇਰੇ ਭਰਾ ਹਨ।
"
"The second list of the Bharatiya Janata Party (BJP), among other crucial names, also features former prime minister Atal Bihari Vajpayee’s nephew and Morena MP Anoop Mishra from the Bhitarwar seat.
","""ਦੂਜੀ ਲਿਸਟ ਵਿਚ ਭਾਜਪਾ ਨੇ ਆਪਣੇ ਸਾਬਕਾ ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਅਟਲ ਬਿਹਾਰੀ ਵਾਜਪਾਈ ਦੇ ਭਾਣਜੇ ਅਤੇ ਮੁਰੈਨਾ ਤੋਂ ਸਾਂਸਦ ਅਨੂਪ ਮਿਸ਼ਰਾ ਨੂੰ ਭਿਤਾਰਵਰ ਤੋਂ ਟਿਕਟ ਦਿੱਤੀ ਹੈ।
"
"Ziauddin Ali Ahmed, former President of India Fakhruddin Ali Ahmed's nephew has stated that the final draft of the NRC does not contain his and some of his family member's names.
","ਦੱਸਿਆ ਜਾ ਰਿਹਾ ਹੈ ਕਿ NRC ਡਰਾਫਟ ਵਿੱਚ ਭਾਰਤ ਦੇ ਸਾਬਕਾ ਰਾਸ਼ਟਰਪਤੀ ਫਖ਼ਰੂਦੀਨ ਅਲੀ ਅਹਿਮਦ ਦੇ ਪਰਿਵਾਰ ਤੇ ਭਤੀਜੇ ਜਿਆਉੱਦੀਨ ਅਲੀ ਅਹਿਮਦ ਦਾ ਨਾਂ ਸ਼ਾਮਲ ਨਹੀਂ ਹੈ।
"
"Bollywood superstar Salman Khan has been spending his quarantine days with nephew at his Panvel Farmhouse.
","ਬਾਲੀਵੁੱਡ ਅਭਿਨੇਤਾ ਸਲਮਾਨ ਖਾਨ ਨੇ ਲੌਕਡਾਊਨ ਦੌਰਾਨ ਆਪਣਾ ਬਹੁਤ ਸਾਰਾ ਸਮਾਂ ਆਪਣੇ ਪਨਵੇਲ ਫਾਰਮ house ਵਿਚ ਬਿਤਾਇਆ।
"
"But his uncle is not so simple, he does not believe in the farce of his nephew.
","ਪਰ ਉਸ ਦੇ ਚਾਚਾ ਇਸ ਲਈ ਸਧਾਰਨ ਨਹੀ ਹੈ, ਉਸ ਨੇ ਆਪਣੇ ਭਤੀਜੇ ਦੇ ਝੂਠ ਵਿੱਚ ਵਿਸ਼ਵਾਸ ਨਹੀ ਕਰਦਾ ਹੈ.
"
"Also present were TMC leaders Partha Chatterjee, Subrata Mukherjee, poll strategist Prashant Kishor, who played a key role in the party's victory, and Banerjee's nephew and TMC MP Abhishek Banerjee.
","ਪਾਰਥ ਚੈਟਰਜੀ ਅਤੇ ਸੁਬਰਤ ਮੁਖਰਜੀ ਵਰਗੇ ਟੀਐਮਸੀ ਨੇਤਾਵਾਂ ਤੋਂ ਇਲਾਵਾ ਚੋਣ ਰਣਨੀਤੀਕਾਰ ਪ੍ਰਸ਼ਾਂਤ ਕਿਸ਼ੋਰ ਅਤੇ ਬੈਨਰਜੀ ਦੇ ਭਤੀਜੇ ਅਭਿਸ਼ੇਕ ਬੈਨਰਜੀ ਸਮਾਗਮ ਵਿੱਚ ਮੌਜੂਦ ਸਨ।
"
"Besides her husband, the deceased is survived by two nieces and a nephew.
","ਮ੍ਰਿਤਕ ਆਪਣੇ ਪਿੱਛੇ ਪਤਨੀ ਤੋਂ ਇਲਾਵਾ ਦੋ ਲੜਕੇ ਅਤੇ ਇਕ ਲੜਕੀ ਛੱਡ ਗਿਆ ਹੈ।
"
"Ahaan Pandey is the nephew of Bollywood actor Chunky Pandey.
","ਅਨੰਨਿਆ ਪਾਂਡੇ ਬਾਲੀਵੁੱਡ ਐਕਟਰ ਚੰਕੀ ਪਾਂਡੇ ਦੀ ਧੀ ਹੈ।
"
"Daggubati is Telugu film royalty he is the son of film producer Daggubati Suresh Babu, the grandson of legendary producer D Ramanaidu and the nephew of Telugu star Venkatesh.
","ਰਾਣਾ ਦੱਗੁਬਾਤੀ ਦੱਖਣ ਭਾਰਤੀ ਸਿਨੇਮਾ ਦੇ ਮੰਨੇ ਪ੍ਰਮੰਨੇ ਅਦਾਕਾਰ ਹਨ ਅਤੇ ਫਿਲਮ ਨਿਰਮਾਤਾ ਸੁਰੇਸ਼ ਬਾਬੂ ਦੱਗੁਬਾਤੀ ਦੇ ਬੇਟੇ ਹਨ।
"
"Mehul Choksi and his nephew Nirav Modi are key accused in Rs 13,000-crore Punjab National Bank fraud case.
","ਨੀਰਵ ਮੋਦੀ ਅਤੇ ਉਸ ਦਾ ਮਾਮਾ ਮੇਹੁਲ ਚੋਕਸੀ 13,000 ਕਰੋੜ ਰੁਪਏ ਦੇ ਪੰਜਾਬ ਨੈਸ਼ਨਲ ਬੈਂਕ ਘੁਟਾਲੇ ਦੇ ਮੁਲਜ਼ਮ ਹਨ।
"
"Mehul Choksi and nephew Nirav Modi are key accused in Rs 13,000-crore Punjab National Bank fraud case.
","ਪੀ.ਐਨ.ਬੀ ਵਿਚ 13,000 ਕਰੋੜ ਰੁਪਏ ਦੀ ਧੋਖਾਧੜੀ ਦਾ ਇਹ ਕੇਸ ਹੀਰਾ ਵਪਾਰੀ ਮੇਹੁਲ ਚੋਕਸੀ ਅਤੇ ਨੀਰਵ ਮੋਦੀ ਨਾਲ ਸੰਬੰਧਤ ਹੈ।
"
"The Mumbai Police has arrested underworld don Dawood Ibrahim's nephew Rizwan Kaskar in an extortion case.
","ਮੁੰਬਈ ਪੁਲੀਸ ਨੇ ਅਪਰਾਧ ਜਗਤ ਦੇ ਸਰਗਨੇ ਦਾਊਦ ਇਬਰਾਹਿਮ ਦੇ ਭਤੀਜੇ ਰਿਜ਼ਵਾਨ ਕਾਸਕਰ ਨੂੰ ਜਬਰੀ ਵਸੂਲੀ ਦੇ ਮਾਮਲੇ ’ਚ ਗ੍ਰਿਫ਼ਤਾਰ ਕੀਤਾ ਹੈ।
"
"Former finance minister Manpreet Singh Badal is the nephew of former chief minister Parkash Singh Badal and had been with SAD earlier.
","ਗੁਰਦਾਸ ਬਾਦਲ ਸੂਬੇ ਦੇ ਵਿੱਤ ਮੰਤਰੀ ਮਨਪ੍ਰੀਤ ਸਿੰਘ ਬਾਦਲ ਦੇ ਪਿਤਾ ਅਤੇ ਸਾਬਕਾ ਸੀਐੱਮ ਪ੍ਰਕਾਸ਼ ਸਿੰਘ ਬਾਦਲ ਦੇ ਛੋਟੇ ਭਰਾ ਹਨ।
"
"Actor and nephew Randhir Kapoor confirmed the news to indianexpress. com.
","ਇਸ ਗੱਲ ਦੀ ਜਾਣਕਾਰੀ ਰਣਬੀਰ ਕਪੂਰ ਦੇ ਅੰਕਲ ਤੇ ਅਦਾਕਾਰ ਰਣਧੀਰ ਕਪੂਰ ਨੇ ਦਿੱਤੀ ਹੈ।
"
"He is the nephew of the Chief Minister.
","ਉਹ ਮੁੱਖ ਮੰਤਰੀ ਦੇ ਦਾਮਾਦ ਹਨ।
"
"The daughter of Guru Angad Dev Ji, Bibi Amaro was the wife of the nephew of (Guru) Amardas Ji.
","ਸ੍ਰੀ ਗੁਰੂ ਅੰਗਦ ਦੇਵ ਜੀ ਦੀ ਇੱਕ ਸਪੁੱਤਰੀ ਬੀਬੀ ਅਮਰੋ ਸੀ।
"
"Kolkata: The CBI has issued summons to the wife of West Bengal chief minister Mamata Banerjee's nephew Abhishek Banerjee.
","ਨਵੀਂ ਦਿੱਲੀ: ਕੇਂਦਰੀ ਜਾਂਚ ਬਿਊਰੋ (ਸੀਬੀਆਈ) ਨੇ ਪੱਛਮੀ ਬੰਗਾਲ ਦੀ ਮੁੱਖ ਮੰਤਰੀ ਮਮਤਾ ਬੈਨਰਜੀ ਦੇ ਭਤੀਜੇ ਅਭਿਸ਼ੇਕ ਬੈਨਰਜੀ ਨੂੰ ਸੰਮਨ ਜਾਰੀ ਕੀਤਾ ਹੈ।
"
"Bollywood superstar Salman Khan adores children and especially his nephews.
","ਬਾਲੀਵੁੱਡ ਦੇ ਸੁਲਤਾਨ ਸਲਮਾਨ ਖ਼ਾਨ ਆਪਣੀਆਂ ਭੈਣਾਂ ਨੂੰ ਬੇਹੱਦ ਪਿਆਰ ਕਰਦੇ ਹਨ।
"
"Another battleground where stakes are high is Bathinda where the CM’s estranged nephew, Congress-PPP-CPI nominee Manpreet Singh Badal, faces his daughter in law Harsimrat Kaur Badal.
","ਜਿਸ ’ਚ ਬਠਿੰਡਾ ਦੀ ਸੀਟ ਵੀ ਸ਼ਾਮਿਲ ਹੈ, ਜਿਥੇ ਇਨ੍ਹਾ ਦੀ ਪਤਨੀ ਹਰਸਿਮਰਤ ਕੌਰ ਬਾਦਲ ਨੂੰ ਕਾਂਗਰਸ-ਪੀ.ਪੀ.ਪੀ-ਸੀ.ਪੀ.ਆਈ ਦੇ ਸਾਂਝੇ ਉਮੀਦਵਾਰ ਮਨਪ੍ਰੀਤ ਸਿੰਘ ਬਾਦਲ ਤੋਂ ਸਖ਼ਤ ਚੁਣੌਤੀ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ ਪੈ ਰਿਹਾ ਹੈ ਤੇ ਸੁਖਬੀਰ ਆਪਣੀ ਪਤਨੀ ਦੀ ਸੀਟ ਬਚਾਉਣ ਲਈ ਛੋਟੀ ਸਿਆਸਤ ਖੇਡ ਰਹੇ ਹਨ।
"
"Abhishek, nephew of the party supremo, will be replacing Subrata Bakshi as the national general secretary, while actor-turned-TMC leader Sayoni Ghosh has been made the youth wing president – a post earlier held by the MP.
","ਮਮਤਾ ਦੇ ਭਤੀਜੇ ਅਭਿਸ਼ੇਕ ਸੁਬਰਤ ਬਖਸ਼ੀ ਦੀ ਥਾਂ ਲੈਣਗੇ ਜਦੋਂਕਿ ਅਭਿਨੇਤਰੀ ਅਤੇ ਤ੍ਰਿਣਮੂਲ ਕਾਂਗਰਸ ਦੀ ਨੇਤਾ ਸਾਯੋਨੀ ਘੋਸ਼ ਨੂੰ ਪਾਰਟੀ ਦੀ ਯੂਥ ਇਕਾਈ ਦਾ ਪ੍ਰਧਾਨ ਬਣਾਇਆ ਗਿਆ ਹੈ।
"
"Also surviving are numerous aunts, uncles, cousins, nieces, nephews, other relatives, and many many friends.
","ਪਰਿਵਾਰ ਦੇ ਹੋਰ ਮੈਂਬਰਾਂ ਜਿਵੇਂ ਕਿ ਮਾਵਾਂ, ਚਾਚਿਆਂ, ਭਾਣਜੀਆਂ, ਭਤੀਜੇ, ਚਚੇਰੇ ਭਰਾ, ਅਤੇ ਇੱਥੋਂ ਤਕ ਕਿ ਗੂੜ੍ਹੇ ਦੋਸਤਾਂ ਦੇ ਵੀ ਬਹੁਤ ਸਾਰੇ ਵਿਕਲਪ ਹਨ.
"
"Also present were his brothers Sohail Khan and Arbaaz Khan, along with sister Arpita Khan Sharma, brother-in-law and actor Aayush Sharma and nephew Ahil.
","ਉਨ੍ਹਾਂ ਦੇ ਨਾਲ ਉਨ੍ਹਾਂ ਦੀਆਂ ਦੋਨੋਂ ਭੈਣਾਂ ਅਰਪਿਤਾ ਅਤੇ ਅਲਵੀਰਾ ਅਤੇ ਦੋਨੋਂ ਭਰਾ ਸੁਹੇਲ ਖਾਨ ਅਤੇ ਅਰਬਾਜ ਖਾਨ ਵੀ ਮੌਜੂਦ ਸਨ।
"
"Bollywood superstar Salman Khan adores children and especially his nephews.
","ਸੁਪਰਸਟਾਰ ਸਲਮਾਨ ਖ਼ਾਨ ਬੱਚਿਆਂ ਨਾਲ ਬੇਹੱਦ ਪਿਆਰ ਕਰਦੇ ਹਨ।
"
"A son and a nephew have it.
","ਉਨ੍ਹਾਂ ਦੀ ਇੱਕ ਪੁੱਤਰੀ ਅਤੇ ਇੱਕ ਪੁੱਤ ਹੈ।
"
"Jagmohan Singh, the nephew of Bhagat Singh is also a part of the core committee of the organisation.
","ਭਗਤ ਸਿੰਘ ਦੇ ਭਤੀਜੇ ਜਗਮੋਹਨ ਸਿੰਘ ਵੀ ਇਸਦੀ ਕੋਰ ਕਮੇਟੀ ਦੇ ਮੈਂਬਰ ਹੈ।
"
"These include brothers, sisters, nephews, uncles, aunts.
","ਉਹ ਭਰਾ, ਭੈਣ, ਭਤੀਜੇ, ਅੰਕਲ, ਭੂਆ ਹਨ.
"
"Arvind Kejriwals nephew arrested in PWD scam
","ਅਰਵਿੰਦ ਕੇਜਰੀਵਾਲ ਦਾ ਇਹ ਕਰੀਬੀ ਰਿਸ਼ਤੇਦਾਰ PWD ਘੋਟਾਲੇ ‘ਚ ਹੋਇਆ ਗ੍ਰਿਫਤਾਰ
"
"Bollywood superstar Salman Khan has been spending his quarantine days with nephew at his Panvel Farmhouse.
","ਫਿਲਮ ਇੰਡਸਟਰੀ ਦੇ ਸੁਪਰਸਟਾਰ ਸਲਮਾਨ ਖਾਨ ਨੇ ਆਪਣਾ ਜਨਮਦਿਨ ਪਨਵੇਲ ਦੇ ਫਾਰਮ ਹਾਉਸ ਵਿੱਚ ਮਨਾਇਆ, ਜਿਸ ਦੀਆਂ ਤਸਵੀਰਾਂ ਸੋਸ਼ਲ ਮੀਡੀਆ ‘ਤੇ ਵਾਇਰਲ ਹੋ ਰਹੀਆਂ ਹਨ।
"
"Apart from senior TMC leaders like Partha Chatterjee and Subrata Mukherjee, poll strategist Prashant Kishor, who played a key role in TMC's victory, and Banerjee MP nephew Abhishek Banerjee were present.
","ਪਾਰਸ਼ ਚੈਟਰਜੀ ਤੇ ਸੁਬਰਤ ਮੁਖਰਜੀ ਜਿਹੇ ਟੀਐਮਸੀ ਲੀਡਰਾਂ ਤੋਂ ਇਲਾਵਾ ਟੀਐਮਸੀ ਦੀ ਜਿੱਤ ਚ ਮਹੱਤਵਪੂਰਨ ਭੂਮਿਕਾ ਨਿਭਾਉਣ ਵਾਲੇ ਚੋਣ ਰਣਨੀਤੀਕਾਰ ਪ੍ਰਸ਼ਾਂਤ ਕਿਸ਼ੋਰ, ਅਭਿਸ਼ੇਕ ਬੈਨਰਜੀ ਸਹੁੰ ਚੁੱਕ ਸਮਾਗਮ 'ਚ ਮੌਜੂਦ ਸਨ।
"
"Sushant Singh Rajput's nephew and relatives of Haryana cadre IPS officer Omprakash Singh died in the accident.
","ਜਿਸ ਟੱਕਰ ਦੇ ਵਿਚ ਪ੍ਰਸਿੱਧ ਅਭਿਨੇਤਾ ਸੁਸ਼ਾਂਤ ਸਿੰਘ ਰਾਜਪੂਤ ਦੇ ਜੀਜਾ ਅਤੇ ਹਰਿਆਣਾ ਕੇਡਰ ਦੇ ਆਈਪੀਐਸ ਅਧਿਕਾਰੀ ਓਮ ਪ੍ਰਕਾਸ਼ ਸਿੰਘ ਦੇ ਚਾਰ ਰਿਸ਼ਤੇਦਾਰਾਂ ਸਮੇਤ ਕੁੱਲ ਛੇ ਲੋਕਾਂ ਦੀ ਮੌਤ ਹੋ ਗਈ ।
"
"Congratulations to your nephew!
","ਪੁੱਤਰ ਤੇਰੀ ਲਿਆਕਤ ਨੂੰ ਸਲਾਮ!
"
"Jitendra Singh was Ranjeet Singh’s nephew.
","ਇਹ ਗੁਰਜੰਟ ਦਾ ਭਰਾ ਰਣਜੀਤ ਸਿੰਘ ਰਾਣਾ ਸੀ।
"
"TMC leader and nephew of the chief minister, Abhishek Banerjee, earlier in the day tweeted: ""A HM failing to discharge his duties during this crisis speaks after weeks of silence, only to mislead people with a bundle of lies!
","ਪਾਰਟੀ ਦੇ ਸੀਨੀਅਰ ਆਗੂ ਅਤੇ ਮਮਤਾ ਬੈਨਰਜੀ ਦੇ ਭਤੀਜੇ ਅਭਿਸ਼ੇਕ ਬੈਨਰਜੀ ਨੇ ਟਵੀਟ ਰਾਹੀਂ ਕਿਹਾ, ''ਇਸ ਸੰਕਟ ਦੌਰਾਨ ਅਪਣੇ ਫ਼ਰਜ਼ਾਂ ਦਾ ਪਾਲਣ ਕਰਨ 'ਚ ਨਾਕਾਮ ਰਹੇ ਗ੍ਰਹਿ ਮੰਤਰੀ ਹਫ਼ਤਿਆਂ ਤਕ ਚੁੱਪ ਵੱਟੀ ਬੈਠੇ ਰਹਿਣ ਤੋਂ ਬਾਅਦ ਸਿਰਫ਼ ਝੂਠ ਬੋਲ ਕੇ ਲੋਕਾਂ ਨੂੰ ਗੁਮਰਾਹ ਕਰਨ ਲਈ ਬੋਲਦੇ ਹਨ।
"
"Those present at the event also included former prime minister Lal Bahadu Shastri’s son Sunil Shastri, as also Netaji Subhash Chandra Bose’s nephew Ardhendu Bose along with his wife and son.
","ਸਮਾਗਮ ‘ਚ ਸਾਬਕਾ ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਲਾਲ ਬਹਾਦਰ ਸ਼ਾਸਤਰੀ ਦੇ ਪੁੱਤਰ ਸੁਨੀਲ ਸ਼ਾਸਤਰੀ, ਨੇਤਾਜੀ ਸੁਭਾਸ਼ ਚੰਦਰ ਬੋਸ ਦੇ ਰਿਸ਼ਤੇਦਾਰ ਅਰਧੇਂਦੂ ਬੋਸ, ਉਨ੍ਹਾਂ ਦੀ ਪਤਨੀ ਅਤੇ ਪੁੱਤਰ ਨੇ ਵੀ ਹਾਜ਼ਰੀ ਭਰੀ।
"
"Bollywood actor Aamir Khan and Heptulla's nephew were present on the occasion.
","ਇਸ ਮੌਕੇ ਬਾਲੀਵੁੱਡ ਸਟਾਰ ਪ੍ਰਿਅੰਕਾ ਚੋਪੜਾ ਅਤੇ ਅਮਰਿੰਦਰ ਗਿੱਲ ਵੀ ਮੌਜੂਦ ਰਹੇ।
"
"The case was filed by the state's ruling Trinamool Congress party's senior leader and Chief Minister Mamata Banerjee's nephew Abhishek Banerjee.
","ਇਹ ਸੰਮਨ ਤ੍ਰਿਣਮੂਲ ਕਾਂਗਰਸ ਦੇ ਸੰਸਦ ਮੈਂਬਰ ਅਤੇ ਮੁੱਖ ਮੰਤਰੀ ਮਮਤਾ ਬੈਨਰਜੀ ਦੇ ਭਤੀਜੇ ਅਭਿਸ਼ੇਕ ਬੈਨਰਜੀ ਦੇ ਮਾਨਹਾਨੀ ਮਾਮਲੇ ‘ਚ ਭੇਜਿਆ ਗਿਆ ਹੈ।
"
"BSP leader, nephew shot dead in Bijnor
","ਬਿਜਨੌਰ: BSP ਨੇਤਾ ਅਤੇ ਉਸ ਦੇ ਭਤੀਜੇ ਦਾ ਗੋਲੀਆਂ ਮਾਰ ਕੇ ਕਤਲ
"
"Sanji Ram was allegedly joined by special police officers Deepak Khajuria and Surender Verma, friend Parvesh Kumar alias Mannu, Ram’s nephew, a juvenile, and his son Vishal Jangotra alias “Shamma” in committing the crime.
","ਸਾਂਜੀ ਰਾਮ ਦਾ ਲੜਕਾ ਵਿਸ਼ਾਲ ਜੰਗੋਤਰਾ ਉਰਫ ਸ਼ਾਮਾ, ਉਸਦਾ ਦੋਸਤ, ਸੁਰੇਂਦਰ ਵਰਮਾ, ਪ੍ਰਵੇਸ਼ ਕੁਮਾਰ ਮਨੂੰ ਅਤੇ ਦੀਪਕ ਖਜੂਰੀਆ ਸਾਜਿਸ਼ ਵਿਚ ਸ਼ਾਮਲ ਸਨ।
"
"Abhay Deol is nephew of veteran actor Dharmendra and cousin to actors Sunny Deol, Bobby Deol and Esha Deol.
","ਉਹ ਫ਼ਿਲਮ ਅਦਾਕਾਰ ਧਰਮਿੰਦਰ ਦੇ ਭਤੀਜੇ ਅਤੇ ਈਸ਼ਾ ਦਿਓਲ, ਅਹਾਨਾ ਦੇਓਲ, ਬਾਬੀ ਦਿਓਲ ਅਤੇ ਸਨੀ ਦਿਓਲ ਦੇ ਚਚੇਰੇ ਭਰਾ ਹਨ।
"
"“Saddened to know about the demise of Abhay Singh Sandhu Ji, nephew of Shaheed-e-Azam Bhagat Singh Ji who passed away after a long illness,"" Amarinder Singh tweeted.
","ਉਨ੍ਹਾਂ ਇੱਕ ਟਵੀਟ ਕਰਦੇ ਹੋਏ ਲਿਖਿਆ ਕਿ ਸ਼ਹੀਦ-ਏ-ਆਜ਼ਮ ਭਗਤ ਸਿੰਘ ਜੀ ਦੇ ਭਤੀਜੇ ਅਭੈ ਸਿੰਘ ਸੰਧੂ ਦੇ ਦਿਹਾਂਤ ਬਾਰੇ ਜਾਣ ਕੇ ਦੁੱਖ ਹੋਇਆ, ਜੋ ਲੰਬੀ ਬਿਮਾਰੀ ਤੋਂ ਬਾਅਦ ਅਕਾਲ ਚਲਾਣਾ ਕਰ ਗਏ।
"
