eng_Latn,mal_Mlym
"Businessman Mehul Choksi and his nephew Nirav Modi are accused of defrauding the Punjab National Bank of over Rs 13,000 crore and are being investigated by the Central Bureau of Investigation and Enforcement Directorate.
","പഞ്ചാബ് നാഷനൽ ബാങ്കില്‍നിന്ന് 13,000 കോടിയുടെ തട്ടിപ്പുനടത്തിയതിന് മെഹുൽ ചോക്സിക്കും നീരവ് മോദിക്കുമെതിരെ അന്വേഷണം നടക്കുകയാണ്.
"
"The ED has filed a money laundering case against Sharad Pawar, his nephew Ajit Pawar and others connected with the Maharashtra State Cooperative Bank (MSCB) scam case.
","ശരദ് പവാറിന്‍റെ മരുമകന്‍ കൂടിയായ അജിത് പവാറിനെതിരെ മഹാരാഷ്ട്ര സഹകരണ ബാങ്ക് അഴിമതി കേസിലാണ് ഇഡി കേസ് എടുത്തത്.
"
"The others are special police officers Deepak Khajuria and Surender Verma, Sanji Ram's underage nephew, his friend and Sanji Ram's son Vishal Jangotra.
","സ്പെഷ്യൽ പൊലീസ് ഓഫീസർമാരായ ദീപക് കജൂറിയ , സുരേന്ദർ വർമ്മ , പർവേഷ് കുമാർ, സഞ്ജിരാമിന്റെ മകൻ വിശാൽ ജൻഗോത്ര , ഇയാളുടെ പ്രായപൂർത്തിയെത്താത്ത ബന്ധു എന്നിവരാണ് പ്രതികൾ.
"
"Sridevi Kapoor had accompanied her family to Dubai to attend nephew Mohit Marwah's wedding.
","ബോണി കപൂറിന്‍റെ സഹോദരി പുത്രന്‍ മോഹിത് മര്‍വയുടെ വിവാഹത്തില്‍ പങ്കെടുക്കാനാണ് ശ്രീദേവിയുള്‍പ്പടെയുള്ള കപൂര്‍ കുടുംബം ദുബായില്‍ എത്തിയത്.
"
"The riots were triggered by a Facebook post by a nephew of Pulakeshinagar MLA, R Akhanda Srinivasa Murthy.
","പുലികേശി നഗറിലെ കോൺഗ്രസ് എംഎൽഎ അഖണ്ഡ ശ്രീനിവാസ മൂർത്തിയുടെ സഹോദരിയുടെ മകൻ്റെ ഫേസ് ബുക്ക് പോസ്റ്റിനെ തുടർന്നാണ് സംഘർഷം ഉടലെടുത്തത്.
"
"Appointment of PK Sudheer, Jayarajan's nephew and son of CPI(M) Kannur MP PK Sreemathi, as the Managing Director of Kerala State Industrial Enterprises Ltd had triggered the row.
","ജയരാജന്റെ ഭാര്യാ സഹോദരിയും സി പി എം കേന്ദ്രകമ്മിറ്റി അംഗവുമായ പി കെ ശ്രീമതി എം പിയുടെ മകന്‍ പി കെ സുധീര്‍ നമ്പ്യാരെ ചട്ടം ലംഘിച്ചു കേരള സ്‌റ്റേറ്റ് ഇന്‍ഡസ്ട്രിയല്‍ എന്റര്‍െ്രെപസസ് ലിമിറ്റഡിന്റെ (കെ എസ് ഐ ഇ എല്‍) മാനേജിങ് ഡയറക്ടറായി നിയമിച്ചു എന്നതാണ് ജയരാജനെതിരായ കേസ്.
"
"Choksi and his nephew Nirav Modi are accused in the Rs 13,500 crore Punjab National Bank fraud case.
","13,500 കോടി രൂപ പഞ്ചാബ് നാഷണല്‍ ബാങ്കില്‍ നിന്ന് തട്ടിമുങ്ങിയ കേസില്‍ പ്രതികളാണ് ചോക്‌സിയും നീരവ് മോഡിയും.
"
"According to the police, the deceased have been identified as Sumit Singh, his wife Julie, sister Vandana, nephew Dablu and infant daughter Baby.
","പൊലീസ് പുറത്ത് വിട്ട വിവരമനുസരിച്ച് സുമിത് സിങ് ഭാര്യ ജൂലി, സഹോദരി വന്ദന, അനന്തരവൾ ബബ്‌ലു ആറ് മാസം പ്രായമുള്ള കുഞ്ഞ് എന്നിവരാണ് മരിച്ചത്.
"
"Police have arrested the owner of the house and his nephew in connection to the incident.
","സംഭവത്തില്‍ പെൺകുട്ടിയും കുടുംബവും താമസിച്ചിരുന്ന വീടിന്റെ ഉടമസ്ഥരായ ദമ്പതികളെ പൊലീസ് അറസ്റ്റ് ചെയ്തു.
"
"His wife, son and nephew were also injured.
","വിൽസൻ്റെ ഭാര്യ , മക്കൾ, മരുമക്കൾ എന്നിവർക്കും അപകടത്തിൽ പരുക്കേറ്റിരുന്നു.
"
"Choksi is currently a citizen of Antigua & Barbados Isles, while his nephew and another absconder diamond trader Nirav Modi is in London.
","ചോക്‌സി നിലവില്‍ ആന്റിഗ്വ ആന്റ് ബാര്‍ബഡോസ് ദ്വീപുകളിലെ പൗരനാണ്, അദ്ദേഹത്തിന്റെ അനന്തരവനും വായ്പാ തട്ടിപ്പുകേസിലെ പ്രതിയുമായ നീരവ് മോഡി നിലവില്‍ ലണ്ടനിലാണുള്ളത്.
"
"Bengaluru: Man arrested for kidnapping his nephew
","ബംഗളുരു: മകനെ കെട്ടിത്തൂക്കി കൊന്ന കേസില്‍ അച്ഛന്‍ അറസ്റ്റില്‍.
"
"Choksi and his nephew Nirav Modi are accused in the Rs 13,500 crore Punjab National Bank fraud case.
","ബന്ധു നീരവ് മോദിയുമായി ചേര്‍ന്ന് പഞ്ചാബ് നാഷനല്‍ ബാങ്കില്‍നിന്ന് 13,500 കോടി വായ്പയെടുത്ത് മുങ്ങിയ കേസിലെ പ്രതിയാണ് ചോക്‌സി.
"
"Kolkata: The man who slapped West Bengal Chief Minister Mamata Banerjee's nephew and Trinamool Congress MP Abhishek Banerjee has been charged with attempt to murder.
","കൊല്‍ക്കത്ത: പശ്ചിമ ബംഗാള്‍ മുഖ്യമന്ത്രി മമതാ ബാനര്‍ജിയുടെ അനന്തിരവനും, എം പിയുമായ അഭിഷേക് ബാനര്‍ജിയെ പൊതുവേദിയില്‍ വച്ച് യുവാവ് കരണത്തടിച്ചു.
"
"Dinakaran, is the nephew of VK Sasikala, Jayalalithaa’s close aide.
","ജയലളിതയുടെ തോഴി വി. കെ ശശികലയുടെ ബന്ധുവാണ് ദിനകരൻ.
"
"Ali loved his daughter and his nephew, his son-in-law, very dearly.
","തൻറെ മകളോടും മരുമകനോടും അളവറ്റ വാത്സല്യത്തോടെയാണ് ഖലീഫയായ അലിയും പുലർത്തിയത്.
"
"The police have arrested the nephew of the victim's father in this connection.
","സംഭവവുമായി ബന്ധപ്പെട്ട് ഇയാളുടെ സഹോദര​െൻറ മകനെ പൊലീസ് കസ്​റ്റഡിയിലെടുത്തു.
"
"Both are married and he has three nephews and two nieces.
","രണ്ടു ഭാര്യമാരിലായി രണ്ടു പെൺമക്കളും മൂന്നു ആൺമക്കളുമുണ്ട്.
"
"Bhadohi: A case has been registered against Bharatiya Janata Party (BJP) MLA Ravindra Nath Tripathi, his nephews and others on charges of raping a woman.
","ഭാദോഹി (ഉത്തര്‍പ്രദേശ്): ഉത്തര്‍പ്രദേശിലെ ഭാദോഹിയില്‍ ബിജെപി എംഎല്‍എ രവീന്ദ്രനാഥ് ത്രിപാഠിയും മറ്റ് ആറ് പേരും ബലാല്‍സംഗത്തിന് ഇരയാക്കിയതായി യുവതിയുടെ പരാതി.
"
"Police have arrested the owner of the house and his nephew in connection to the incident.
","സംഭവത്തില്‍ ബസ് ഉടമയെയും മകനെയും പൊലീസ് കസ്റ്റഡിയിലെടുത്തു.
"
"Choksi and his nephew Nirav Modi allegedly embezzled an amount of Rs 13,500 crore from Punjab National Bank.
","പഞ്ചാബ് നാഷണല്‍ ബാങ്കില്‍ നിന്ന് 13,500 കോടി രൂപയുടെ തട്ടിപ്പാണ് നീരവ് മോദിയും അമ്മാവന്‍ മെഹുല്‍ ചോക്സിയും ചേര്‍ന്ന് നടത്തിയത്.
"
"Mehul Choksi and nephew Nirav Modi are key accused in the Punjab National Bank (PNB) fraud case.
","പഞ്ചാബ് നാഷണൽ ബാങ്ക് (പി‌എൻ‌ബി) വായ്പ തട്ടിപ്പ് കേസിലാണ് നീരവ് മോദി, മെഹുൽ ചോക്സി എന്നിവർ പ്രതികൾ.
"
"Armaan is the nephew of former India and Mumbai opener Wasim Jaffer.
","മുൻ ഇന്ത്യൻ താരം വസിം ജാഫറിന്റെ അനന്തരവനാണ് അർമാൻ ജാഫർ.
"
"Communism and Leninism are the brothers of Socialism and his nephew is Marxism.
","കമ്യൂണിസവും ലെനിനിസവും സോഷ്യലിസത്തിന്റെ സഹോദരങ്ങള്‍.
"
"Also convicted were her close aide Sasikala Natarajan, her niece Illavarasi, her nephew and Jayalalithaa's disowned foster son Sudhakaran.
","ജയലളിതയുടെ തോഴി ശശികല നടരാജൻ, ശശികലയുടെ ഭർതൃ സഹോദരി ഇളവരശി, ജയലളിതയുടെ ദത്തുപുത്രനായിരുന്ന സുധാകരൻ എന്നിവരും കൂട്ട് പ്രതികളാണ്.
"
"Usman Haider, Masood Azhar’s nephew, was killed by security forces in Tral.
","മസൂദ് അസ്ഹറിന്റെ മറ്റൊരു മരുമകന്‍ ഉസ്മാന്‍ ഹൈദര്‍ നേരത്തേ സുരക്ഷാ സേനയുടെ ആക്രമണത്തില്‍ കൊല്ലപ്പെട്ടിരുന്നു.
"
"The accused in the case, which is being probed by the Crime Branch, include retired revenue official Sanji Ram, his son Vishal and a minor nephew, Rasana resident Parvesh Kumar, Special Police Officers Deepak Khajuria and Surinder Kumar, and Assistant Sub Inspector Anand Dutta and Head Constable Tilak Raj.
","റവന്യൂ വകുപ്പിലെ ഉദ്യോഗസ്ഥനായിരുന്ന സഞ്ജി റാം, ഇയാളുടെ മകന്‍ വിശാല്‍ ഗംഗോത്ര, പ്രായപൂര്‍ത്തിയാകാത്ത മരുമകന്‍, പോലീസ് ഉദ്യോഗസ്ഥരായ ദീപക് ഖജൂരിയ, സുരീന്ദര്‍ കുമാര്‍, അസിസ്റ്റന്റ് സബ് ഇന്‍സ്‌പെക്ടര്‍ ആനന്ദ് ദത്ത, ഹെഡ് കോണ്‍സ്റ്റബില്ഞ തിലക് രാജ്, രസന സ്വദേശി പര്‍വേഷ് കുമാര്‍ എന്നിവരാണ് കേസിലെ പ്രതികള്‍.
"
